paper_id	item_type	content_kind	pdf_path	pdf_sha256	filename	title_query	resolved_title	authors	year	venue	doi	semantic_scholar_paper_id	match_confidence	match_status	bibtex_type	canonical_url	bibtex_key	text_path	chunk_path	abstract_source	date_indexed	notes
sha256-845ce2182a2567b6	article	pdf_backed	articles/TF_condensation_and_gene_regulation/Sabari 2023 Cell - Functional partitioning of transcriptional regulators by patterned charge blocks.pdf	845ce2182a2567b6c238256cfff6de1eb438fcac6b96310bd03eb537138f8abc	Sabari 2023 Cell - Functional partitioning of transcriptional regulators by patterned charge blocks.pdf	Functional partitioning of transcriptional regulators by patterned charge blocks	Functional partitioning of transcriptional regulators by patterned charge blocks	Heankel Lyons, Reshma T. Veettil, Prashant Pradhan, Christy Fornero, Nancy De La Cruz, Keiichi Ito, Mikayla Eppert, Robert G. Roeder, Benjamin R. Sabari	2023	Cell	10.1016/j.cell.2022.12.013	ea89439d8ea385472718952dde25387588b24cef	1.0	matched_via_doi	article	https://doi.org/10.1016/j.cell.2022.12.013	lyons2023partitioning	paper_index/text/sha256-845ce2182a2567b6.txt	paper_index/chunks/sha256-845ce2182a2567b6.jsonl	semantic_scholar	2026-04-17T03:24:09.691778+00:00	year_hint_mismatch:2023!=2022
sha256-af3cae53dc3ab2ea	article	pdf_backed	articles/TF_condensation_and_gene_regulation/Sabari 2024 MolCell - Disorder-mediated interactions target proteins to specific condensates.pdf	af3cae53dc3ab2eae580858fe59d06d35214a0afe6611effa0cadad82a19298e	Sabari 2024 MolCell - Disorder-mediated interactions target proteins to specific condensates.pdf	Disorder-mediated interactions target proteins to specific condensates	Disorder-mediated interactions target proteins to specific condensates	Nancy De La Cruz, Prashant Pradhan, Reshma T. Veettil, Brooke A. Conti, Mariano Oppikofer, Benjamin R. Sabari	2024	Molecular Cell	10.1016/j.molcel.2024.08.017	5af22c0dfbe11e1a5125404d8178b6c1d17cbe68	1.0	matched_via_doi	article	https://doi.org/10.1016/j.molcel.2024.08.017	cruz2024mediated	paper_index/text/sha256-af3cae53dc3ab2ea.txt	paper_index/chunks/sha256-af3cae53dc3ab2ea.jsonl	semantic_scholar	2026-04-17T03:24:11.989560+00:00	
sha256-b74fa3ee0ff4ceb2	article	pdf_backed	articles/TF_condensation_and_gene_regulation/Taatjes 2021 JMB - Condensates Hubs and the Regulation of RNA Polymerase II Transcription.pdf	b74fa3ee0ff4ceb22b337b0918c8568f97e51a77d435fc027727040884342523	Taatjes 2021 JMB - Condensates Hubs and the Regulation of RNA Polymerase II Transcription.pdf	Condensates Hubs and the Regulation of RNA Polymerase II Transcription	Merging Established Mechanisms with New Insights: Condensates, Hubs, and the Regulation of RNA Polymerase II Transcription	Megan Palacio, Dylan J. Taatjes	2022	Journal of Molecular Biology	10.1016/j.jmb.2021.167216	dbfb327bcfff8efd883459820bf155c49b03b3cb	1.0	matched_via_doi	article	https://doi.org/10.1016/j.jmb.2021.167216	palacio2021insights	paper_index/text/sha256-b74fa3ee0ff4ceb2.txt	paper_index/chunks/sha256-b74fa3ee0ff4ceb2.jsonl	semantic_scholar	2026-04-17T03:24:14.344513+00:00	crossref_year_hint_mismatch:2021!=2022
sha256-813d8efb5a8020bb	article	pdf_backed	articles/TF_condensation_and_gene_regulation/Wu 2024 NatCellBiol - Disordered C-terminal domain drives spatiotemporal confinement of RNAPII to enhance search for chromatin targets.pdf	813d8efb5a8020bb6b8bc6adb554e415432b1cea0419e25e1d5b2af699e9f7ee	Wu 2024 NatCellBiol - Disordered C-terminal domain drives spatiotemporal confinement of RNAPII to enhance search for chromatin targets.pdf	Disordered C terminal domain drives spatiotemporal confinement of RNAPII to enhance search for chromatin targets	Disordered C-terminal domain drives spatiotemporal confinement of RNAPII to enhance search for chromatin targets	Yick Hin Ling, Ziyang Ye, Chloe Liang, Chuofan Yu, Giho Park, Jeffry L. Corden, Carl Wu	2024	Nature Cell Biology	10.1038/s41556-024-01382-2	2f972109f97db323305115f0cfede20ecec33cb8	1.0	manual_verified	article	https://www.nature.com/articles/s41556-024-01382-2	ling2024targets	paper_index/text/sha256-813d8efb5a8020bb.txt	paper_index/chunks/sha256-813d8efb5a8020bb.jsonl	semantic_scholar	2026-04-17T05:18:36.678019+00:00	year_hint_mismatch:2024!=2023 | verified against Nature Cell Biology/PubMed article page; replaces preprint year mismatch
sha256-a192f249473d61f0	article	pdf_backed	articles/TF_condensation_and_gene_regulation/Young 2019 Nature - Pol II phosphorylation regulates a switch between transcriptional and splicing condensates.pdf	a192f249473d61f0db859e814bbd29cb09b8ae2e038cedaf1e6291000419ef97	Young 2019 Nature - Pol II phosphorylation regulates a switch between transcriptional and splicing condensates.pdf	Pol II phosphorylation regulates a switch between transcriptional and splicing condensates	Pol II phosphorylation regulates a switch between transcriptional and splicing condensates	Yang Eric Guo, John C. Manteiga, Jonathan E. Henninger, Benjamin R. Sabari, Alessandra Dall’Agnese, Nancy M. Hannett, Jan-Hendrik Spille, Lena K. Afeyan, Alicia V. Zamudio, Krishna Shrinivas, Brian J. Abraham, Ann Boija, Tim-Michael Decker, Jenna K. Rimel, Charli B. Fant, Tong Ihn Lee, Ibrahim I. Cisse, Phillip A. Sharp, Dylan J. Taatjes, Richard A. Young	2019	Nature	10.1038/s41586-019-1464-0	4b0d63a372b3bedf40aa9c6e5ec172ec126be156	1.0	matched_via_doi	article	https://doi.org/10.1038/s41586-019-1464-0	guo2019condensates	paper_index/text/sha256-a192f249473d61f0.txt	paper_index/chunks/sha256-a192f249473d61f0.jsonl	semantic_scholar	2026-04-17T03:24:19.090975+00:00	
sha256-6f307f195294e64b	article	pdf_backed	articles/TF_condensation_and_gene_regulation/Young 2021 Cell - RNA-Mediated Feedback Control of Transcriptional Condensates.pdf	6f307f195294e64b71974c5943aeca7ca5d0023e5f5cc84c184212cfb4dd155b	Young 2021 Cell - RNA-Mediated Feedback Control of Transcriptional Condensates.pdf	RNA-Mediated Feedback Control of Transcriptional Condensates	RNA-Mediated Feedback Control of Transcriptional Condensates	Jonathan E. Henninger, Ozgur Oksuz, Krishna Shrinivas, Ido Sagi, Gary LeRoy, Ming M. Zheng, J. Owen Andrews, Alicia V. Zamudio, Charalampos Lazaris, Nancy M. Hannett, Tong Ihn Lee, Phillip A. Sharp, Ibrahim I. Cissé, Arup K. Chakraborty, Richard A. Young	2021	Cell	10.1016/j.cell.2020.11.030	862e149c2f65198f31c75a49c3e5ab0e8110f230	1.0	matched_via_doi	article	https://doi.org/10.1016/j.cell.2020.11.030	henninger2021feedback	paper_index/text/sha256-6f307f195294e64b.txt	paper_index/chunks/sha256-6f307f195294e64b.jsonl	semantic_scholar	2026-04-17T03:24:21.395262+00:00	year_hint_mismatch:2021!=2020
sha256-f011a341907eb96d	article	pdf_backed	articles/TF_condensation_and_gene_regulation/Young 2022 bioRxiv - Transcription factors interact with RNA to regulate genes.pdf	f011a341907eb96d8796d720f864b45ba988c9221514103289c58743b28c17cb	Young 2022 bioRxiv - Transcription factors interact with RNA to regulate genes.pdf	Transcription factors interact with RNA to regulate genes	Transcription factors interact with RNA to regulate genes	Ozgur Oksuz, Jonathan E. Henninger, Robert Warneford-Thomson, Ming M. Zheng, Hailey Erb, Adrienne Vancura, Kalon J. Overholt, Susana Wilson Hawken, Salman F. Banani, Richard Lauman, Lauren N. Reich, Anne L. Robertson, Nancy M. Hannett, Tong I. Lee, Leonard I. Zon, Roberto Bonasio, Richard A. Young	2023	Molecular Cell	10.1016/j.molcel.2023.06.012	00138e5d4be616295f7b42293220878c6238aaef	1.0	manual_verified	article	https://doi.org/10.1016/j.molcel.2023.06.012	oksuz2023interact	paper_index/text/sha256-f011a341907eb96d.txt	paper_index/chunks/sha256-f011a341907eb96d.jsonl	semantic_scholar	2026-04-17T05:18:41.870966+00:00	year_hint_mismatch:2022!=2023 | verified against Molecular Cell article page; replaces preprint-only status
sha256-d2ac567a8a7abca6	article	pdf_backed	articles/TF_condensation_and_gene_regulation/Zweckstetter 2023 NatCommun - Driving forces behind phase separation of the carboxy-terminal domain of RNA polymerase II.pdf	d2ac567a8a7abca6658da71834ba46b16e42d5076256a41b3cbdde700c182a0a	Zweckstetter 2023 NatCommun - Driving forces behind phase separation of the carboxy-terminal domain of RNA polymerase II.pdf	Driving forces behind phase separation of the carboxy-terminal domain of RNA polymerase II	Driving forces behind phase separation of the carboxy-terminal domain of RNA polymerase II	David Flores-Solis, Irina P. Lushpinskaia, Anton A. Polyansky, Arya Changiarath, Marc Boehning, Milana Mirkovic, James Walshe, Lisa M. Pietrek, Patrick Cramer, Lukas S. Stelzl, Bojan Zagrovic, Markus Zweckstetter	2023	Nature Communications	10.1038/s41467-023-41633-8	aaee213f257d07a3fef6fea56f6fb908eede1543	1.0	matched_via_doi	article	https://doi.org/10.1038/s41467-023-41633-8	floressolis2023rna	paper_index/text/sha256-d2ac567a8a7abca6.txt	paper_index/chunks/sha256-d2ac567a8a7abca6.jsonl	semantic_scholar	2026-04-17T03:24:27.178165+00:00	
sha256-02473619fa9e656d	article	pdf_backed	articles/TF_condensation_and_gene_regulation/brangwynne_2020_NatCellBiol_condensates_amplify_gene_expression.pdf	02473619fa9e656da8187a38b076f0f5b2da372593d62856c0b5c4f5fd02c1e1	brangwynne_2020_NatCellBiol_condensates_amplify_gene_expression.pdf	NatCellBiol condensates amplify gene expression	Nucleated transcriptional condensates amplify gene expression	Ming-Tzo Wei, Yi-Che Chang, Shunsuke F. Shimobayashi, Yongdae Shin, Amy R. Strom, Clifford P. Brangwynne	2020	Nature Cell Biology	10.1038/s41556-020-00578-6	680142725189f23f91f1c1c2e1003c17d1663f61	0.76	matched_via_doi	article	https://doi.org/10.1038/s41556-020-00578-6	wei2020condensates	paper_index/text/sha256-02473619fa9e656d.txt	paper_index/chunks/sha256-02473619fa9e656d.jsonl	semantic_scholar	2026-04-17T03:24:28.738249+00:00	year_hint_mismatch:2020!=2019
sha256-c556abd9c6559019	article	pdf_backed	articles/TF_condensation_and_gene_regulation/ferreon_2021_NatCommun_klf4_condensation.pdf	c556abd9c65590196d21bccbc6d89ad6315e476755cf2a5824e1107f663d3969	ferreon_2021_NatCommun_klf4_condensation.pdf	klf4 condensation	Liquid condensation of reprogramming factor KLF4 with DNA provides a mechanism for chromatin organization	Rajesh Sharma, Kyoung-Jae Choi, My Diem Quan, Sonum Sharma, Banumathi Sankaran, Hyekyung Park, Anel LaGrone, Jean J. Kim, Kevin R. MacKenzie, Allan Chris M. Ferreon, Choel Kim, Josephine C. Ferreon	2021	Nature Communications	10.1038/s41467-021-25761-7	a3fafb4c6503ec7bb706a89ba37986536b72fa0a	0.76	matched_via_doi	article	https://doi.org/10.1038/s41467-021-25761-7	sharma2021chromatin	paper_index/text/sha256-c556abd9c6559019.txt	paper_index/chunks/sha256-c556abd9c6559019.jsonl	semantic_scholar	2026-04-17T03:24:31.349649+00:00	
sha256-15af5f90d319927e	article	pdf_backed	articles/TF_condensation_and_gene_regulation/ferreon_2022_NatCellBiol_NANOG_DNA_bridging.pdf	15af5f90d319927ee55b3bb7766a6e2d4a588512707e77913335640620f39c98	ferreon_2022_NatCellBiol_NANOG_DNA_bridging.pdf	NatCellBiol NANOG DNA bridging	NANOG prion-like assembly mediates DNA bridging to facilitate chromatin reorganization and activation of pluripotency	Kyoung-Jae Choi, My Diem Quan, Chuangye Qi, Joo-Hyung Lee, Phoebe S. Tsoi, Mahla Zahabiyon, Aleksandar Bajic, Liya Hu, B. V. Venkataram Prasad, Shih-Chu Jeff Liao, Wenbo Li, Allan Chris M. Ferreon, Josephine C. Ferreon	2022	Nature Cell Biology	10.1038/s41556-022-00896-x	569d56c2e39428d1e600bea79303af7fd869e4bc	0.6083	matched_via_doi	article	https://doi.org/10.1038/s41556-022-00896-x	choi2022facilitate	paper_index/text/sha256-15af5f90d319927e.txt	paper_index/chunks/sha256-15af5f90d319927e.jsonl	semantic_scholar	2026-04-17T03:24:34.212343+00:00	
sha256-ad5d445e7a6c853c	article	pdf_backed	articles/TF_condensation_and_gene_regulation/julicher_2022_NatPhys_TF-dna_condensation_klf4.pdf	ad5d445e7a6c853ce5aabf5f59e1d674d52e3bd247d453bfc85fd02ceb228006	julicher_2022_NatPhys_TF-dna_condensation_klf4.pdf	NatPhys TF dna condensation klf4	Sequence-dependent surface condensation of a pioneer transcription factor on DNA	Jose A. Morin, Sina Wittmann, Sandeep Choubey, Adam Klosin, Stefan Golfier, Anthony A. Hyman, Frank Jülicher, Stephan W. Grill	2022	Nature Physics	10.1038/s41567-021-01462-2			matched_via_doi	article	https://doi.org/10.1038/s41567-021-01462-2	morin2022surface	paper_index/text/sha256-ad5d445e7a6c853c.txt	paper_index/chunks/sha256-ad5d445e7a6c853c.jsonl		2026-04-17T03:24:36.851397+00:00	
sha256-625535e17eba9887	article	pdf_backed	articles/TF_condensation_and_gene_regulation/rippe_2022_MolCell_transcription_independent_of_phase_separation.pdf	625535e17eba98870a0447e2c558bc707502cc1f0b16d94789cf231d44d3cbb2	rippe_2022_MolCell_transcription_independent_of_phase_separation.pdf	transcription independent of phase separation	Transcription activation is enhanced by multivalent interactions independent of phase separation	Jorge Trojanowski, Lukas Frank, Anne Rademacher, Norbert Mücke, Pranas Grigaitis, Karsten Rippe	2022	Molecular Cell	10.1016/j.molcel.2022.04.017	a05c87c86f0e7e70d4936a3f90afded1bbb7d3c6	0.8456	matched_via_doi	article	https://doi.org/10.1016/j.molcel.2022.04.017	trojanowski2022phase	paper_index/text/sha256-625535e17eba9887.txt	paper_index/chunks/sha256-625535e17eba9887.jsonl	semantic_scholar	2026-04-17T03:24:39.017189+00:00	year_hint_mismatch:2022!=2021 | venue_hint_mismatch:molecularcell!=biorxiv
sha256-cdbc4d63a6dad9a4	article	pdf_backed	articles/TF_condensation_and_gene_regulation/tjian_2018_science_LCDs_control_gene_expression.pdf	cdbc4d63a6dad9a47cbc201478b6de93a2cb509d14eed0a708b059a9c3a7cdd1	tjian_2018_science_LCDs_control_gene_expression.pdf	LCDs control gene expression	Imaging dynamic and selective low-complexity domain interactions that control gene transcription	Shasha Chong, Claire Dugast-Darzacq, Zhe Liu, Peng Dong, Gina M. Dailey, Claudia Cattoglio, Alec Heckert, Sambashiva Banala, Luke Lavis, Xavier Darzacq, Robert Tjian	2018	Science	10.1126/science.aar2555	0d93a5580c74a8272ad3a55c369a3557024a63db	0.6975	matched_via_doi	article	https://doi.org/10.1126/science.aar2555	chong2018domain	paper_index/text/sha256-cdbc4d63a6dad9a4.txt	paper_index/chunks/sha256-cdbc4d63a6dad9a4.jsonl		2026-04-17T03:24:43.143710+00:00	year_hint_mismatch:2018!=2000 | venue_hint_mismatch:science!=genetherapy
sha256-e73ba5d0aa6d6ab3	article	pdf_backed	articles/TF_condensation_and_gene_regulation/tjian_2019_GenesDev_llps_in_cells_review.pdf	e73ba5d0aa6d6ab364758db12d2880d17662744c5a5a9e2785e40005c0bb3db0	tjian_2019_GenesDev_llps_in_cells_review.pdf	GenesDev llps in cells review	Evaluating phase separation in live cells: diagnosis, caveats, and functional consequences	David T. McSwiggen, Mustafa Mir, Xavier Darzacq, Robert Tjian	2019	Genes & Development	10.1101/gad.331520.119			matched_via_doi	article	https://doi.org/10.1101/gad.331520.119	mcswiggen2019consequences	paper_index/text/sha256-e73ba5d0aa6d6ab3.txt	paper_index/chunks/sha256-e73ba5d0aa6d6ab3.jsonl		2026-04-17T03:24:45.771400+00:00	
sha256-d1fcc73f5f5c0797	article	pdf_backed	articles/TF_condensation_and_gene_regulation/tjian_2019_elife_dna-mediate_compartimentalization_not_llps.pdf	d1fcc73f5f5c0797f5ca425a7ebb66878980ef7aa8dec388638e420c41de906f	tjian_2019_elife_dna-mediate_compartimentalization_not_llps.pdf	Evidence for DNA mediated nuclear compartmentalization distinct from phase separation	Evidence for DNA-mediated nuclear compartmentalization distinct from phase separation	David Trombley McSwiggen, Anders S Hansen, Sheila S Teves, Hervé Marie-Nelly, Yvonne Hao, Alec Basil Heckert, Kayla K Umemoto, Claire Dugast-Darzacq, Robert Tjian, Xavier Darzacq	2019	eLife	10.7554/elife.47098	9889f06400282b5c32c4a6180de43dd1a1d3e584	1.0	matched_via_doi	article	https://doi.org/10.7554/elife.47098	mcswiggen2019distinct	paper_index/text/sha256-d1fcc73f5f5c0797.txt	paper_index/chunks/sha256-d1fcc73f5f5c0797.jsonl	semantic_scholar	2026-04-17T05:18:44.902866+00:00	
sha256-51d395d05037872f	article	pdf_backed	articles/TF_condensation_and_gene_regulation/tjian_2022_MolCell_optimal_lcd_interactions_for_transcription.pdf	51d395d05037872fda0800a8d1e66c1ee0a37e5e02f80629a2575810cac1bf54	tjian_2022_MolCell_optimal_lcd_interactions_for_transcription.pdf	optimal lcd interactions for transcription	Tuning levels of low-complexity domain interactions to modulate endogenous oncogenic transcription	Shasha Chong, Thomas G.W. Graham, Claire Dugast-Darzacq, Gina M. Dailey, Xavier Darzacq, Robert Tjian	2022	Molecular Cell	10.1016/j.molcel.2022.04.007	a3c4936a67ce0ebee1eaf83c653c97afcc711eb8	0.375	matched_via_doi	article	https://doi.org/10.1016/j.molcel.2022.04.007	chong2022interactions	paper_index/text/sha256-51d395d05037872f.txt	paper_index/chunks/sha256-51d395d05037872f.jsonl	semantic_scholar	2026-04-17T03:24:51.087480+00:00	venue_hint_mismatch:molecularcell!=cancerresearch
sha256-61eec6c58df0afa8	article	pdf_backed	articles/TF_condensation_and_gene_regulation/young_2013_cell_brd4_inhibition_super_enhancers.pdf	61eec6c58df0afa84a2e37682d3cb6b4380221c15146fd875d8534f2d1dbf0cb	young_2013_cell_brd4_inhibition_super_enhancers.pdf	brd4 inhibition super enhancers	Selective Inhibition of Tumor Oncogenes by Disruption of Super-Enhancers	Jakob Lovén, Heather A. Hoke, Charles Y. Lin, Ashley Lau, David A. Orlando, Christopher R. Vakoc, James E. Bradner, Tong Ihn Lee, Richard A. Young	2013	Cell	10.1016/j.cell.2013.03.036	185a143749f52b86bbe8b48a90e10e9b0d7d3ebb	0.6588	matched_via_doi	article	https://doi.org/10.1016/j.cell.2013.03.036	lovn2013enhancers	paper_index/text/sha256-61eec6c58df0afa8.txt	paper_index/chunks/sha256-61eec6c58df0afa8.jsonl		2026-04-17T03:24:54.079128+00:00	
sha256-3cc71c3342aec36e	article	pdf_backed	articles/TF_condensation_and_gene_regulation/young_2013_cell_super-enhancers.pdf	3cc71c3342aec36e7e95092b4db502c48b04609e51b90cf2b2d11bcbd723ec09	young_2013_cell_super-enhancers.pdf	super enhancers	Master Transcription Factors and Mediator Establish Super-Enhancers at Key Cell Identity Genes	Warren A. Whyte, David A. Orlando, Denes Hnisz, Brian J. Abraham, Charles Y. Lin, Michael H. Kagey, Peter B. Rahl, Tong Ihn Lee, Richard A. Young	2013	Cell	10.1016/j.cell.2013.03.035	8a903ba823bd4f26190bbf17ae9645837dcb2c74	0.96	matched_via_doi	article	https://doi.org/10.1016/j.cell.2013.03.035	whyte2013master	paper_index/text/sha256-3cc71c3342aec36e.txt	paper_index/chunks/sha256-3cc71c3342aec36e.jsonl		2026-04-17T03:24:58.982895+00:00	
sha256-b59c99b872a96a29	article	pdf_backed	articles/TF_dynamics/lionnet_2021_MolCell_PIC_dynamics.pdf	b59c99b872a96a290deb82fdf048f7b0791f1ac24bb97d22a278d7281ae675ce	lionnet_2021_MolCell_PIC_dynamics.pdf	PIC dynamics	Spatiotemporal coordination of transcription preinitiation complex assembly in live cells	Vu Q. Nguyen, Anand Ranjan, Sheng Liu, Xiaona Tang, Yick Hin Ling, Jan Wisniewski, Gaku Mizuguchi, Kai Yu Li, Vivian Jou, Qinsi Zheng, Luke D. Lavis, Timothée Lionnet, Carl Wu	2021	Molecular Cell	10.1016/j.molcel.2021.07.022	c77f8dfbdeb92a694fe0661d7fe2e361db861bd7	0.7667	matched_via_doi	article	https://doi.org/10.1016/j.molcel.2021.07.022	nguyen2021complex	paper_index/text/sha256-b59c99b872a96a29.txt	paper_index/chunks/sha256-b59c99b872a96a29.jsonl		2026-04-17T03:25:11.863788+00:00	year_hint_mismatch:2021!=2016 | venue_hint_mismatch:molecularcell!=ieeetransactionsonplasmascience
